0	276	1
0	517	1
0	118	1
0	522	1
0	287	1
0	277	1
0	169	1
0	182	1
0	278	1
0	279	1
0	312	1
0	516	1
0	661	1
0	615	1
0	598	1
0	605	1
0	610	1
0	629	1
0	604	1
0	600	1
0	601	1
0	597	1
0	595	1
0	611	1
0	642	1
0	81	1
0	83	1
0	462	1
0	156	1
0	170	1
0	211	1
0	492	1
0	82	1
0	134	1
0	121	1
0	421	1
0	498	1
0	478	1
0	84	1
0	144	1
0	95	1
0	147	1
0	87	1
0	140	1
0	128	1
0	129	1
0	154	1
0	192	1
0	202	1
0	141	1
0	183	1
0	96	1
0	394	1
0	475	1
0	485	1
0	392	1
0	393	1
0	560	1
0	397	1
0	79	1
0	165	1
0	401	1
0	395	1
0	235	1
0	400	1
0	173	1
0	603	1
0	630	1
0	418	1
0	440	1
0	80	1
0	194	1
0	469	1
0	226	1
0	261	1
0	78	1
0	189	1
0	101	1
0	107	1
0	108	1
0	145	1
0	86	1
0	484	1
0	100	1
0	94	1
0	130	1
0	502	1
0	139	1
0	92	1
0	133	1
0	89	1
0	386	1
0	247	1
0	270	1
0	452	1
0	389	1
0	436	1
0	160	1
0	196	1
0	435	1
0	466	1
0	188	1
0	184	1
0	187	1
0	185	1
0	461	1
0	260	1
0	454	1
0	248	1
0	583	1
0	486	1
0	468	1
0	411	1
0	241	1
0	93	1
0	417	1
0	236	1
0	155	1
0	238	1
0	480	1
0	572	1
0	559	1
0	496	1
0	205	1
0	204	1
0	162	1
0	430	1
0	476	1
0	561	1
0	584	1
0	555	1
0	174	1
0	477	1
0	479	1
0	420	1
0	167	1
0	258	1
0	567	1
0	494	1
0	109	1
0	495	1
0	444	1
0	152	1
0	562	1
0	433	1
0	432	1
0	487	1
0	153	1
0	483	1
0	177	1
0	159	1
0	176	1
0	151	1
0	407	1
0	413	1
0	161	1
0	453	1
0	150	1
0	504	1
0	416	1
0	474	1
0	201	1
0	451	1
0	442	1
0	590	1
0	554	1
0	427	1
0	203	1
0	178	1
0	385	1
0	164	1
0	425	1
0	171	1
0	168	1
0	341	1
0	342	1
0	257	1
0	262	1
0	239	1
0	148	1
0	240	1
0	242	1
0	200	1
0	563	1
0	556	1
0	398	1
0	439	1
0	565	1
0	399	1
0	422	1
0	163	1
1	597	1
1	749	1
1	182	1
1	118	1
1	603	1
1	492	1
1	202	1
1	421	1
1	499	1
1	148	1
1	394	1
1	393	1
1	392	1
1	162	1
1	236	1
1	183	1
1	201	1
1	163	1
1	462	1
1	430	1
1	466	1
1	196	1
1	161	1
1	397	1
1	386	1
1	477	1
1	440	1
1	444	1
1	475	1
1	239	1
1	184	1
1	588	1
1	186	1
1	188	1
1	248	1
1	496	1
1	476	1
1	241	1
1	173	1
1	240	1
1	559	1
1	454	1
1	153	1
1	213	1
1	93	1
1	211	1
1	170	1
1	192	1
1	420	1
1	84	1
1	204	1
1	276	1
1	723	1
1	474	1
1	80	1
1	78	1
1	484	1
1	79	1
1	86	1
1	92	1
1	479	1
1	556	1
1	154	1
1	156	1
1	413	1
1	560	1
1	714	1
1	461	1
1	238	1
1	187	1
1	468	1
1	139	1
1	469	1
1	226	1
1	159	1
1	235	1
1	727	1
1	260	1
1	141	1
1	189	1
1	83	1
1	247	1
1	81	1
1	155	1
1	486	1
1	389	1
1	177	1
1	82	1
1	185	1
1	453	1
1	452	1
1	427	1
1	134	1
1	407	1
1	395	1
1	270	1
1	478	1
1	261	1
1	425	1
1	745	1
1	561	1
1	258	1
1	563	1
1	417	1
1	242	1
1	174	1
1	583	1
1	203	1
1	399	1
1	442	1
1	140	1
2	597	1
2	749	1
2	276	1
2	169	1
2	278	1
2	312	1
2	277	1
2	279	1
2	661	1
2	610	1
2	605	1
2	804	1
2	805	1
2	630	1
2	590	1
2	81	1
2	257	1
2	603	1
2	154	1
2	453	1
2	723	1
2	393	1
2	148	1
2	475	1
2	260	1
2	79	1
2	430	1
2	173	1
2	80	1
2	238	1
2	226	1
2	162	1
2	389	1
2	479	1
2	781	1
2	496	1
2	174	1
2	93	1
2	159	1
2	454	1
2	239	1
2	486	1
2	240	1
2	484	1
2	153	1
2	440	1
2	92	1
2	140	1
2	83	1
2	452	1
2	714	1
2	407	1
2	466	1
2	134	1
2	417	1
2	139	1
2	82	1
2	170	1
2	468	1
2	84	1
2	196	1
2	155	1
2	559	1
2	183	1
2	78	1
2	184	1
2	258	1
2	203	1
2	418	1
2	583	1
2	188	1
2	504	1
2	236	1
2	161	1
2	469	1
2	202	1
2	394	1
2	192	1
2	201	1
2	270	1
2	109	1
2	141	1
2	425	1
2	395	1
2	242	1
2	118	1
2	397	1
2	427	1
2	385	1
2	177	1
2	189	1
2	194	1
2	261	1
2	129	1
2	182	1
2	156	1
2	165	1
2	556	1
2	421	1
2	241	1
2	392	1
2	107	1
2	386	1
3	805	1
3	277	1
3	278	1
3	279	1
3	312	1
3	169	1
3	597	1
3	81	1
3	504	1
3	421	1
3	159	1
3	147	1
3	128	1
3	96	1
3	393	1
3	492	1
3	87	1
3	661	1
3	630	1
3	389	1
3	461	1
3	242	1
3	162	1
3	196	1
3	134	1
3	84	1
3	82	1
3	139	1
3	141	1
3	140	1
3	107	1
3	386	1
3	397	1
3	395	1
3	781	1
3	418	1
3	559	1
3	474	1
3	89	1
3	155	1
3	417	1
3	192	1
3	154	1
3	109	1
3	260	1
3	108	1
3	454	1
3	174	1
3	469	1
3	185	1
3	411	1
3	480	1
3	80	1
3	241	1
3	452	1
3	466	1
3	205	1
3	495	1
3	453	1
3	188	1
3	184	1
3	248	1
3	440	1
3	258	1
3	144	1
3	187	1
3	186	1
3	475	1
3	392	1
3	477	1
3	714	1
3	236	1
3	148	1
3	235	1
3	496	1
3	430	1
3	183	1
3	130	1
3	79	1
3	170	1
3	486	1
3	94	1
3	133	1
3	92	1
3	86	1
3	78	1
3	201	1
3	200	1
3	161	1
3	478	1
3	153	1
3	444	1
3	427	1
3	194	1
3	239	1
3	83	1
3	177	1
3	247	1
3	189	1
3	416	1
3	240	1
3	182	1
3	226	1
3	156	1
3	563	1
3	556	1
3	129	1
3	420	1
3	394	1
3	203	1
3	565	1
3	483	1
3	727	1
3	202	1
4	597	1
4	278	1
4	312	1
4	661	1
4	81	1
4	83	1
4	156	1
4	129	1
4	173	1
4	399	1
4	496	1
4	554	1
4	248	1
4	196	1
4	397	1
4	395	1
4	386	1
4	155	1
4	420	1
4	417	1
4	466	1
4	80	1
4	192	1
4	170	1
4	454	1
4	174	1
4	79	1
4	169	1
4	276	1
4	277	1
4	184	1
4	188	1
4	794	1
4	440	1
4	849	1
4	204	1
4	235	1
4	185	1
4	461	1
4	418	1
4	430	1
4	495	1
4	556	1
4	727	1
4	140	1
4	187	1
4	102	1
4	560	1
4	159	1
4	186	1
4	745	1
4	474	1
4	154	1
4	201	1
4	421	1
4	453	1
4	392	1
4	393	1
4	394	1
4	161	1
4	452	1
4	141	1
4	258	1
4	139	1
4	483	1
4	504	1
4	714	1
4	469	1
4	479	1
4	153	1
4	425	1
4	118	1
4	484	1
4	427	1
4	177	1
4	486	1
4	194	1
4	475	1
4	247	1
4	239	1
4	162	1
4	163	1
4	84	1
4	134	1
4	82	1
4	86	1
4	182	1
4	92	1
4	133	1
4	130	1
4	94	1
4	559	1
4	148	1
4	176	1
4	407	1
4	183	1
4	261	1
4	236	1
4	211	1
4	78	1
4	101	1
5	605	1
5	466	1
5	258	1
5	562	1
5	422	1
5	560	1
5	248	1
5	494	1
5	859	1
5	496	1
5	584	1
5	188	1
5	495	1
5	187	1
5	399	1
5	154	1
5	183	1
5	185	1
5	849	1
5	561	1
5	241	1
5	160	1
5	236	1
5	204	1
5	201	1
5	174	1
5	153	1
5	118	1
5	196	1
5	79	1
5	200	1
5	159	1
5	161	1
5	242	1
5	583	1
5	417	1
5	84	1
5	81	1
5	170	1
5	484	1
5	440	1
5	469	1
5	507	1
5	140	1
5	94	1
5	182	1
5	572	1
5	420	1
5	504	1
5	453	1
5	421	1
5	83	1
5	80	1
5	211	1
5	393	1
5	492	1
5	394	1
5	867	1
5	192	1
5	479	1
5	82	1
5	392	1
5	141	1
5	139	1
5	502	1
5	418	1
5	556	1
5	129	1
5	194	1
5	270	1
5	452	1
5	107	1
5	87	1
5	177	1
5	96	1
5	156	1
5	247	1
5	144	1
5	165	1
5	261	1
5	257	1
5	134	1
5	864	1
5	427	1
5	389	1
5	468	1
5	397	1
5	386	1
5	395	1
5	474	1
5	202	1
5	239	1
5	478	1
5	78	1
5	451	1
6	632	1
6	597	1
6	182	1
6	652	1
6	605	1
6	169	1
6	112	1
6	279	1
6	287	1
6	278	1
6	885	1
6	734	1
6	522	1
6	277	1
6	312	1
6	749	1
6	961	1
6	962	1
6	661	1
6	805	1
6	610	1
6	118	1
6	341	1
6	655	1
6	665	1
6	650	1
6	667	1
6	647	1
6	804	1
6	630	1
6	629	1
6	603	1
6	261	1
6	173	1
6	194	1
6	478	1
6	468	1
6	474	1
6	208	1
6	262	1
6	500	1
6	80	1
6	160	1
6	78	1
6	153	1
6	454	1
6	392	1
6	394	1
6	395	1
6	87	1
6	499	1
6	240	1
6	148	1
6	79	1
6	162	1
6	141	1
6	401	1
6	140	1
6	226	1
6	239	1
6	96	1
6	397	1
6	192	1
6	134	1
6	170	1
6	463	1
6	270	1
6	84	1
6	129	1
6	156	1
6	242	1
6	385	1
6	189	1
6	693	1
6	133	1
6	93	1
6	211	1
6	843	1
6	785	1
6	155	1
6	247	1
6	177	1
6	159	1
6	430	1
6	276	1
6	386	1
6	238	1
6	83	1
6	82	1
6	81	1
6	200	1
6	154	1
6	494	1
6	205	1
6	466	1
6	393	1
6	174	1
6	187	1
6	453	1
6	222	1
6	469	1
6	425	1
6	202	1
6	559	1
6	418	1
6	590	1
6	144	1
6	163	1
6	92	1
6	108	1
6	427	1
6	235	1
6	562	1
6	89	1
6	452	1
6	109	1
6	257	1
6	420	1
6	554	1
6	417	1
6	184	1
6	486	1
6	727	1
6	258	1
6	495	1
6	560	1
6	477	1
6	236	1
6	556	1
6	196	1
6	561	1
6	188	1
6	475	1
6	204	1
6	421	1
6	492	1
6	432	1
6	565	1
6	201	1
6	165	1
6	407	1
6	399	1
6	440	1
6	483	1
6	241	1
6	496	1
6	161	1
6	563	1
6	555	1
6	203	1
6	584	1
6	864	1
6	139	1
6	107	1
6	583	1
6	260	1
6	714	1
6	442	1
6	422	1
6	176	1
6	185	1
6	502	1
7	630	1
7	648	1
7	169	1
7	312	1
7	279	1
7	278	1
7	276	1
7	277	1
7	693	1
7	610	1
7	605	1
7	597	1
7	522	1
7	287	1
7	182	1
7	560	1
7	208	1
7	194	1
7	189	1
7	102	1
7	418	1
7	444	1
7	80	1
7	242	1
7	226	1
7	108	1
7	109	1
7	78	1
7	430	1
7	483	1
7	185	1
7	79	1
7	196	1
7	440	1
7	389	1
7	118	1
7	477	1
7	183	1
7	584	1
7	413	1
7	565	1
7	156	1
7	469	1
7	479	1
7	859	1
7	174	1
7	162	1
7	561	1
7	727	1
7	235	1
7	161	1
7	159	1
7	154	1
7	496	1
7	849	1
7	203	1
7	442	1
7	562	1
7	495	1
7	517	1
7	205	1
7	93	1
7	248	1
7	1030	1
7	204	1
7	187	1
7	192	1
7	84	1
7	583	1
7	475	1
7	568	1
7	211	1
7	241	1
7	236	1
7	170	1
7	177	1
7	420	1
7	258	1
7	494	1
7	572	1
7	202	1
7	201	1
7	723	1
7	82	1
7	392	1
7	462	1
7	452	1
7	590	1
7	130	1
7	492	1
7	270	1
7	421	1
7	394	1
7	454	1
7	188	1
7	260	1
7	745	1
7	393	1
7	200	1
7	247	1
7	81	1
7	466	1
7	153	1
7	864	1
7	83	1
7	417	1
7	173	1
7	453	1
7	144	1
7	427	1
7	397	1
7	257	1
7	148	1
7	134	1
7	422	1
7	478	1
7	474	1
7	140	1
7	133	1
7	141	1
7	139	1
7	261	1
7	791	1
7	89	1
7	504	1
7	502	1
7	563	1
7	239	1
7	240	1
7	395	1
7	386	1
7	176	1
7	399	1
7	171	1
7	164	1
7	344	1
7	385	1
7	178	1
7	381	1
7	181	1
7	554	1
7	468	1
7	238	1
7	368	1
7	661	1
7	804	1
7	805	1
7	603	1
7	749	1
7	559	1
7	556	1
7	172	1
7	407	1
7	94	1
7	714	1
8	597	1
8	630	1
8	661	1
8	605	1
8	590	1
8	257	1
8	462	1
8	196	1
8	174	1
8	418	1
8	560	1
8	393	1
8	185	1
8	494	1
8	475	1
8	468	1
8	495	1
8	556	1
8	562	1
8	554	1
8	187	1
8	129	1
8	188	1
8	154	1
8	422	1
8	397	1
8	386	1
8	241	1
8	781	1
8	258	1
8	584	1
8	236	1
8	182	1
8	204	1
8	201	1
8	466	1
8	170	1
8	479	1
8	484	1
8	203	1
8	496	1
8	242	1
8	159	1
8	572	1
8	469	1
8	452	1
8	483	1
8	389	1
8	144	1
8	477	1
8	453	1
8	421	1
8	156	1
8	162	1
8	392	1
8	153	1
8	141	1
8	714	1
8	239	1
8	395	1
8	240	1
8	118	1
8	161	1
8	474	1
8	200	1
8	169	1
8	260	1
8	192	1
8	96	1
8	454	1
8	238	1
8	248	1
8	176	1
8	173	1
8	194	1
8	261	1
8	177	1
8	427	1
8	247	1
8	189	1
8	603	1
8	804	1
9	118	1
9	276	1
9	829	1
9	522	1
9	182	1
9	597	1
9	169	1
9	312	1
9	279	1
9	278	1
9	277	1
9	610	1
9	603	1
9	749	1
9	661	1
9	805	1
9	81	1
9	134	1
9	78	1
9	395	1
9	239	1
9	843	1
9	240	1
9	154	1
9	785	1
9	418	1
9	453	1
9	156	1
9	559	1
9	162	1
9	196	1
9	147	1
9	144	1
9	121	1
9	444	1
9	452	1
9	153	1
9	261	1
9	159	1
9	194	1
9	238	1
9	79	1
9	475	1
9	173	1
9	427	1
9	188	1
9	454	1
9	478	1
9	496	1
9	474	1
9	172	1
9	588	1
9	575	1
9	561	1
9	185	1
9	101	1
9	86	1
9	260	1
9	422	1
9	554	1
9	399	1
9	400	1
9	442	1
9	497	1
9	184	1
9	468	1
9	145	1
9	192	1
9	417	1
9	211	1
9	170	1
9	203	1
9	469	1
9	133	1
9	80	1
9	486	1
9	466	1
9	93	1
9	83	1
9	177	1
9	420	1
9	397	1
9	483	1
9	84	1
9	174	1
9	94	1
9	130	1
9	155	1
9	270	1
9	879	1
9	500	1
9	430	1
9	140	1
9	205	1
9	202	1
9	200	1
9	477	1
9	392	1
9	492	1
9	96	1
9	562	1
9	92	1
9	161	1
9	393	1
9	556	1
9	148	1
9	176	1
9	141	1
9	139	1
9	389	1
9	82	1
9	386	1
9	563	1
9	107	1
9	165	1
9	342	1
9	343	1
9	413	1
9	407	1
9	421	1
9	129	1
9	560	1
9	746	1
9	226	1
10	597	1
10	603	1
10	279	1
10	605	1
10	610	1
10	173	1
10	477	1
10	565	1
10	156	1
10	397	1
10	386	1
10	399	1
10	727	1
10	154	1
10	201	1
10	494	1
10	859	1
10	723	1
10	584	1
10	1075	1
10	188	1
10	495	1
10	204	1
10	185	1
10	745	1
10	849	1
10	561	1
10	241	1
10	236	1
10	496	1
10	559	1
10	194	1
10	389	1
10	427	1
10	242	1
10	159	1
10	580	1
10	407	1
